Customer_ID,Annual_Income,Debt_to_Income_Ratio,Employment_Length_Years,Credit_Lines_Outstanding,Loan_Amount,FICO_Score,Previous_Delinquencies,Loan_Term_Months,Interest_Rate_%,Defaulted
CUST03286,37503,0.19,39,13,84660,598,3,36,12.12,1
CUST03287,118863,0.4,25,1,49483,623,7,60,16.55,1
CUST03288,23439,0.14,1,10,66354,308,0,48,15.95,1
CUST03289,161707,0.36,35,11,16237,565,1,60,13.3,0
CUST03290,113193,0.5,12,5,80932,581,1,48,13.57,1
CUST03291,165737,0.54,13,7,56703,324,2,36,20.2,0
CUST03292,170953,0.16,19,15,38156,546,7,36,15.81,1
CUST03293,116495,0.38,34,1,21803,403,2,60,17.69,0
CUST03294,123555,0.56,28,9,39159,336,2,48,20.09,1
CUST03295,61993,0.3,23,11,28931,515,5,48,16.21,1
CUST03296,157163,0.3,15,13,90828,603,7,60,16.19,0
CUST03297,46927,0.13,21,8,32895,826,8,36,10.16,0
CUST03298,121455,0.12,4,15,53700,847,4,60,7.33,0
CUST03299,29646,0.54,35,9,8983,538,5,36,17.63,1
CUST03300,197894,0.11,3,9,58173,471,3,36,14.25,1
CUST03301,179492,0.07,19,3,47816,513,4,36,13.71,0
CUST03302,126846,0.35,17,14,32973,825,1,60,7.55,0
CUST03303,169763,0.23,6,10,62275,764,3,60,9.32,0
CUST03304,168727,0.08,30,7,22111,807,4,60,7.88,0
CUST03305,198316,0.32,19,4,49427,566,6,36,15.96,1
CUST03306,67510,0.54,32,15,6998,563,7,48,18.48,1
CUST03307,156517,0.26,17,2,42216,634,7,60,15.19,0
CUST03308,135036,0.14,35,13,90456,513,7,36,16.37,1
CUST03309,199731,0.39,37,11,83309,488,0,48,14.02,1
CUST03310,101939,0.45,2,12,87896,849,3,36,8.72,0
CUST03311,70687,0.08,24,3,75016,402,3,60,16.01,1
CUST03312,146212,0.41,18,2,73554,325,8,36,23.33,0
CUST03313,88093,0.18,23,3,77959,836,1,48,5.45,0
CUST03314,42348,0.11,13,15,17137,737,1,48,7.05,0
CUST03315,195074,0.43,8,14,16509,627,7,48,16.21,1
CUST03316,28754,0.16,14,8,53685,368,4,48,17.6,1
CUST03317,158090,0.07,3,10,74328,653,3,48,9.96,0
CUST03318,79916,0.54,31,4,16731,500,7,36,19.86,1
CUST03319,148419,0.48,10,8,37616,759,6,60,13.53,0
CUST03320,96804,0.11,5,1,32125,362,3,60,17.13,1
CUST03321,31095,0.21,35,12,92093,804,5,36,9.18,0
CUST03322,33549,0.19,17,7,53541,399,8,48,19.96,1
CUST03323,80882,0.21,12,5,39646,807,5,36,9.12,0
CUST03324,145060,0.57,27,12,33165,532,5,48,18,1
CUST03325,75999,0.52,32,7,60932,561,0,36,13.47,1
CUST03326,133550,0.18,39,1,99163,657,8,60,14.75,1
CUST03327,74459,0.34,2,8,73298,611,4,60,14.23,0
CUST03328,49952,0.28,23,8,71141,685,5,60,12.84,1
CUST03329,179939,0.16,21,9,11202,424,1,60,14.77,1
CUST03330,43750,0.16,16,11,21796,686,2,48,9.26,1
CUST03331,74022,0.2,33,10,17023,599,5,36,13.58,1
CUST03332,123666,0.36,9,11,65894,756,2,48,9.33,0
CUST03333,108755,0.51,27,11,95962,491,6,36,19.11,1
CUST03334,193679,0.59,10,8,23001,421,1,60,18.28,0
CUST03335,66291,0.2,17,3,30029,673,3,48,10.56,0
CUST03336,108054,0.06,24,7,65460,336,0,48,14.69,1
CUST03337,119673,0.08,30,10,64188,809,0,60,5.03,0
CUST03338,104433,0.27,4,4,15860,627,6,36,14.23,0
CUST03339,187656,0.31,32,11,88290,453,4,48,16.94,1
CUST03340,25657,0.08,8,8,22163,365,4,36,17.02,1
CUST03341,20441,0.36,29,13,13735,754,3,36,10.07,0
CUST03342,122152,0.43,9,10,45900,498,7,60,19.52,1
CUST03343,118085,0.34,21,5,55298,340,0,36,16.85,0
CUST03344,184261,0.11,5,13,34141,318,8,36,21.09,1
CUST03345,101587,0.18,9,12,53449,668,5,60,12.41,1
CUST03346,174117,0.5,2,4,32740,610,3,48,14.34,1
CUST03347,165378,0.27,22,9,78647,368,3,36,17.78,1
CUST03348,88650,0.27,13,5,17644,741,8,60,13.64,0
CUST03349,152596,0.43,40,12,89256,676,8,60,16.34,0
CUST03350,49533,0.48,1,3,17174,651,4,48,13.98,0
CUST03351,55167,0.23,22,14,51044,768,2,36,8.03,1
CUST03352,59293,0.33,21,7,3446,440,6,48,18.79,0
CUST03353,61427,0.17,6,9,69420,668,2,36,9.73,0
CUST03354,122521,0.22,36,3,12713,595,3,60,12.92,0
CUST03355,186612,0.56,15,2,62984,703,8,36,16.29,0
CUST03356,38532,0.5,22,9,43104,334,8,60,24.36,1
CUST03357,87200,0.57,30,2,6417,493,8,48,20.95,0
CUST03358,191504,0.29,21,3,89513,589,0,60,11.51,0
CUST03359,59284,0.13,11,7,6127,341,1,60,16.35,1
CUST03360,91825,0.47,24,10,25514,732,6,36,13.53,0
CUST03361,79429,0.41,8,15,80018,594,5,60,15.87,0
CUST03362,41574,0.3,19,6,3212,606,2,48,12.12,0
CUST03363,22635,0.45,3,5,60723,322,5,48,21.62,1
CUST03364,54905,0.32,40,2,89926,390,0,60,16.1,0
CUST03365,187343,0.4,17,1,37163,509,6,60,18.34,0
CUST03366,92188,0.53,8,2,8510,416,6,60,21.41,1
CUST03367,42107,0.28,22,1,3238,544,1,48,12.62,0
CUST03368,64988,0.31,21,4,45867,543,8,36,17.78,0
CUST03369,177718,0.34,29,10,1105,802,8,36,12.37,0
CUST03370,140558,0.27,31,11,66787,539,5,36,15.45,1
CUST03371,60608,0.21,24,1,17095,847,8,36,10.35,0
CUST03372,46188,0.16,38,14,23531,566,8,60,16.58,0
CUST03373,79419,0.35,11,10,94100,665,4,48,12.64,0
CUST03374,179080,0.19,32,14,48674,553,2,36,12.4,0
CUST03375,49692,0.58,15,12,8745,402,3,36,19.51,1
CUST03376,114422,0.07,9,2,28363,313,0,60,15.78,0
CUST03377,51596,0.06,26,9,36377,580,0,60,9.87,1
CUST03378,163046,0.4,10,6,57483,698,8,36,15.12,1
CUST03379,56520,0.4,29,6,56076,791,4,60,10.79,0
CUST03380,184911,0.28,4,12,87566,842,6,36,9.61,1
CUST03381,113045,0.08,35,1,67231,575,4,60,12.94,0
CUST03382,63981,0.53,6,13,26312,783,8,48,14.3,1
CUST03383,176980,0.26,12,9,30694,721,2,48,9.29,0
CUST03384,142355,0.58,20,11,56008,631,8,36,18.02,0
CUST03385,42320,0.06,6,15,97199,326,1,36,15.61,0
CUST03386,186490,0.56,12,5,95160,627,7,36,17.25,1
CUST03387,77177,0.12,15,12,68017,527,2,36,12.41,0
CUST03388,155324,0.58,21,3,45730,450,8,36,21.97,1
CUST03389,182463,0.56,40,15,17624,314,1,60,20.37,0
CUST03390,42279,0.3,39,4,54062,685,1,36,9.7,0
CUST03391,69930,0.51,40,4,29885,632,5,60,15.84,0
CUST03392,100496,0.42,33,6,2318,358,8,36,22.69,0
CUST03393,54601,0.55,6,2,7600,361,6,60,22.77,1
CUST03394,64550,0.35,8,14,50049,515,6,60,17.81,1
CUST03395,103536,0.08,40,4,5912,480,6,36,15.91,0
CUST03396,62682,0.21,39,4,65573,550,0,60,11.73,1
CUST03397,39507,0.36,16,13,85584,355,0,36,16.68,1
CUST03398,178257,0.18,5,5,74604,491,5,36,15.77,0
CUST03399,116704,0.58,31,8,72749,678,0,60,11.89,0
CUST03400,185333,0.08,16,13,48684,444,4,48,15.3,1
CUST03401,186475,0.16,6,15,78466,573,7,60,15.72,0
CUST03402,116064,0.49,1,6,46208,787,8,60,14.39,0
CUST03403,111872,0.21,23,1,40172,729,4,60,10.62,0
CUST03404,72045,0.34,30,8,67954,647,2,60,12.05,0
CUST03405,90770,0.11,1,3,37831,370,8,48,19.95,0
CUST03406,144555,0.19,40,14,64906,687,6,48,12.28,0
CUST03407,89621,0.5,22,5,36593,487,7,36,19.82,1
CUST03408,119301,0.24,28,11,46482,661,3,36,11.14,0
CUST03409,58441,0.31,36,11,31069,821,0,60,6.61,0
CUST03410,141142,0.47,27,6,3767,382,4,60,20.27,0
CUST03411,31763,0.22,36,10,66179,317,0,48,16.39,0
CUST03412,184553,0.35,19,10,69293,811,4,60,9.95,1
CUST03413,89449,0.29,2,4,64486,847,2,48,6.79,0
CUST03414,74912,0.32,1,13,44736,426,2,36,16.21,0
CUST03415,182791,0.59,34,3,22544,692,7,36,16.07,1
CUST03416,174387,0.05,24,1,20746,490,2,60,13.15,0
CUST03417,122121,0.09,22,11,32708,618,5,60,12.78,1
CUST03418,32030,0.34,21,6,80308,477,6,60,18.56,0
CUST03419,167188,0.46,7,15,4173,395,2,36,18.01,0
CUST03420,66967,0.07,2,6,88474,408,1,48,13.9,0
CUST03421,115015,0.42,19,6,66836,515,8,48,19.27,1
CUST03422,163604,0.05,37,9,60339,592,0,60,9.53,0
CUST03423,168667,0.36,33,15,4900,827,6,36,10.58,1
CUST03424,169901,0.24,13,15,35637,377,6,60,19.94,0
CUST03425,20860,0.3,3,5,91152,343,7,60,21.86,1
CUST03426,34713,0.28,0,4,59247,555,2,60,13.58,0
CUST03427,101099,0.11,22,4,64286,648,1,48,8.99,0
CUST03428,48069,0.09,22,10,90243,772,8,48,11.02,0
CUST03429,105746,0.14,35,1,7902,618,8,48,14.78,0
CUST03430,41134,0.08,26,8,42592,428,0,48,12.85,0
CUST03431,103330,0.32,22,4,64589,407,7,60,20.63,1
CUST03432,192559,0.36,28,4,20340,394,2,36,17.23,1
CUST03433,177321,0.06,26,3,89146,360,2,36,15.57,0
CUST03434,157543,0.34,29,14,57744,557,2,36,13.51,1
CUST03435,86622,0.4,1,13,71310,615,8,48,16.93,0
CUST03436,140554,0.47,12,2,32344,371,4,48,20.01,0
CUST03437,112554,0.28,25,11,42687,370,0,60,16.21,0
CUST03438,184773,0.47,5,1,58722,809,1,60,8.85,0
CUST03439,169915,0.08,11,7,15174,465,1,60,13.24,0
CUST03440,21896,0.33,39,3,23331,770,6,48,11.59,1
CUST03441,26856,0.33,24,4,26615,566,7,60,17.24,0
CUST03442,118174,0.27,35,12,98303,466,7,60,18.94,1
CUST03443,97431,0.29,3,8,85278,618,6,36,14.58,0
CUST03444,178003,0.56,15,2,15210,612,2,60,14.57,1
CUST03445,117031,0.46,10,11,55418,594,6,36,16.47,1
CUST03446,152163,0.1,3,9,61011,463,4,48,15.04,1
CUST03447,145457,0.39,16,1,22455,619,0,48,11.16,0
CUST03448,157690,0.1,39,11,96705,764,3,48,7.78,0
CUST03449,54657,0.16,25,4,94703,306,1,60,17.35,1
CUST03450,187113,0.51,35,11,32402,590,7,36,17.65,0
CUST03451,81978,0.06,3,12,31036,626,2,36,9.77,0
CUST03452,65851,0.09,4,1,56654,324,8,36,20.8,0
CUST03453,159351,0.42,24,15,98163,761,6,60,13,0
CUST03454,30900,0.25,34,10,38489,779,3,48,8.65,1
CUST03455,164169,0.25,25,13,6755,372,6,36,19.63,1
CUST03456,42840,0.54,20,9,55765,371,6,60,22.47,1
CUST03457,194160,0.14,18,5,11878,534,5,60,15.01,0
CUST03458,28883,0.58,0,6,97324,679,0,48,11.37,0
CUST03459,119662,0.47,27,7,69953,451,7,36,20.37,0
CUST03460,179591,0.31,1,2,8000,330,0,60,17.33,0
CUST03461,120556,0.59,34,10,10715,417,2,48,18.57,1
CUST03462,191831,0.46,16,1,69097,627,0,36,11.55,0
CUST03463,93028,0.59,14,13,16643,808,5,48,12.14,0
CUST03464,132045,0.56,37,2,55646,490,5,48,18.83,1
CUST03465,73151,0.52,9,10,61523,636,3,48,13.93,0
CUST03466,74765,0.36,0,4,31721,686,5,36,12.96,0
CUST03467,22948,0.05,5,14,72059,359,1,60,15.31,1
CUST03468,143267,0.09,32,13,77933,311,6,60,20.18,1
CUST03469,176849,0.55,39,8,33539,838,7,60,13.06,0
CUST03470,92772,0.42,37,15,58131,461,8,36,20.45,0
CUST03471,145316,0.29,40,2,45449,561,8,60,17.73,0
CUST03472,174073,0.18,31,7,62068,656,2,36,10.07,0
CUST03473,25760,0.25,21,14,1942,480,3,36,15.17,0
CUST03474,77191,0.22,17,8,35523,506,4,60,15.57,0
CUST03475,93619,0.23,37,10,74883,369,2,36,16.73,0
CUST03476,112552,0.4,35,12,15500,390,6,48,20.44,1
CUST03477,121129,0.45,7,1,14184,379,2,48,18.28,0
CUST03478,34414,0.58,9,3,31917,530,4,48,17.42,0
CUST03479,63770,0.25,12,1,63841,850,7,48,9.9,0
CUST03480,72535,0.24,8,10,13200,633,7,60,15.05,0
CUST03481,73125,0.08,0,9,77770,765,5,60,9.49,0
CUST03482,183467,0.49,31,3,64368,647,0,48,11.35,0
CUST03483,70766,0.2,4,3,89371,636,2,36,10.67,1
CUST03484,172068,0.49,8,5,83053,515,3,48,16.33,1
CUST03485,141868,0.45,29,15,37331,826,6,60,11.82,0
CUST03486,163627,0.15,0,6,91776,630,8,36,14.6,1
CUST03487,123719,0.38,39,13,21801,300,4,60,21.34,1
CUST03488,144993,0.07,20,12,27059,621,4,36,11.36,1
CUST03489,48206,0.16,34,11,44082,325,6,60,20.43,1
CUST03490,70936,0.59,14,3,23858,757,4,48,12.55,0
CUST03491,128237,0.12,27,15,61663,707,1,48,7.78,1
CUST03492,57810,0.1,32,4,3807,650,3,48,10.26,0
CUST03493,22477,0.43,17,13,97191,584,5,48,15.74,1
CUST03494,74657,0.55,28,10,48617,365,5,48,21.48,1
CUST03495,146710,0.27,18,11,31448,631,2,60,11.84,1
CUST03496,155429,0.24,33,4,6037,553,1,60,12.6,0
CUST03497,194029,0.24,10,11,20778,684,7,36,13.44,0
CUST03498,186084,0.45,26,8,28574,431,5,48,19.24,1
CUST03499,193144,0.31,8,3,43945,698,7,60,14.2,0
CUST03500,96127,0.4,15,9,76746,548,1,60,13.99,0
CUST03501,97101,0.49,38,5,41924,466,7,36,20.2,0
CUST03502,82875,0.11,37,9,21963,664,7,60,13.34,0
CUST03503,182185,0.17,29,14,29137,384,4,36,17.33,1
CUST03504,178701,0.12,5,9,52744,392,6,60,18.65,0
CUST03505,34993,0.25,18,13,16528,717,3,36,10,0
CUST03506,133720,0.5,8,14,22406,795,4,60,11.5,0
CUST03507,66281,0.27,3,11,96291,564,6,60,16.1,0
CUST03508,114469,0.35,31,2,5101,364,7,36,21.3,1
CUST03509,69136,0.18,34,3,74795,609,1,60,10.9,0
CUST03510,65192,0.09,2,2,5197,653,8,60,14.12,0
CUST03511,198353,0.51,4,3,24472,780,5,48,12.11,1
CUST03512,97203,0.33,36,1,99234,707,8,60,14.86,0
CUST03513,90500,0.21,11,14,82880,838,4,36,7.74,1
CUST03514,130118,0.25,1,3,47131,341,7,60,21.51,0
CUST03515,143292,0.12,25,4,83772,520,6,36,15.36,0
CUST03516,57521,0.38,2,5,61055,726,4,60,12.05,0
CUST03517,130531,0.05,20,7,34749,691,7,36,11.77,0
CUST03518,92326,0.16,12,9,89783,748,8,36,12.11,1
CUST03519,131095,0.45,30,7,76154,530,7,36,18.48,1
CUST03520,86722,0.53,38,3,46571,564,3,36,15.58,0
CUST03521,150946,0.52,9,2,9525,510,3,48,16.68,0
CUST03522,119173,0.4,16,6,76231,665,0,48,10.24,1
CUST03523,198329,0.28,22,10,43574,306,6,48,21.31,0
CUST03524,119234,0.56,12,5,80288,345,8,36,24.1,1
CUST03525,22824,0.58,33,1,55316,360,1,36,19.03,1
CUST03526,43530,0.29,6,14,25704,651,7,36,14.56,0
CUST03527,58224,0.59,35,12,78262,584,7,48,18.42,1
CUST03528,79498,0.2,13,15,20433,538,3,48,13.51,0
CUST03529,149695,0.27,20,9,21470,804,1,60,7.36,0
CUST03530,177164,0.14,11,4,44768,824,6,48,8.89,0
CUST03531,109063,0.15,22,4,29131,317,6,36,20.03,1
CUST03532,154665,0.09,22,4,2035,556,6,60,14.83,0
CUST03533,20769,0.51,33,2,21059,462,0,36,15.55,1
CUST03534,159274,0.12,40,2,30291,785,5,48,8.88,0
CUST03535,24374,0.55,28,13,74828,564,0,36,13.64,0
CUST03536,155746,0.49,27,10,86990,423,0,36,16.24,0
CUST03537,187032,0.24,33,12,82153,741,5,60,11.3,0
CUST03538,37074,0.33,14,2,78055,486,5,36,17.08,0
CUST03539,119311,0.09,23,9,95748,647,0,60,8.65,0
CUST03540,58234,0.54,2,8,14327,835,8,48,13.25,0
CUST03541,136705,0.57,0,13,11741,460,0,48,16.07,1
CUST03542,34360,0.19,8,3,85901,828,2,60,6.9,1
CUST03543,45953,0.53,19,4,87744,815,8,36,13.6,0
CUST03544,37134,0.12,30,1,33544,566,8,36,15.76,0
CUST03545,100501,0.55,40,1,28926,691,8,36,16.47,0
CUST03546,84356,0.29,13,15,84495,639,6,48,14.12,1
CUST03547,29642,0.52,26,14,60610,754,8,48,14.85,0
CUST03548,132512,0.05,23,15,52102,411,4,48,15.78,0
CUST03549,136453,0.12,25,1,60950,545,8,36,16.21,1
CUST03550,61419,0.21,1,4,92460,481,4,36,15.53,0
CUST03551,49711,0.39,33,4,97539,824,1,36,7.39,1
CUST03552,182359,0.08,18,10,33512,545,6,48,14.49,0
CUST03553,71506,0.34,39,6,41834,611,6,36,15.13,0
CUST03554,88541,0.55,33,8,52400,699,5,60,14.69,1
CUST03555,84793,0.36,32,1,8846,815,7,48,11.54,1
CUST03556,66897,0.49,28,9,4235,514,5,48,17.75,0
CUST03557,160148,0.41,13,7,11030,673,1,48,10.84,0
CUST03558,137230,0.5,12,13,22991,752,7,36,14.04,0
CUST03559,112680,0.34,40,11,21091,743,8,60,14.15,0
CUST03560,70062,0.44,6,12,68038,741,4,60,12.2,1
CUST03561,137507,0.38,26,4,69502,722,8,36,14.43,0
CUST03562,41263,0.49,15,10,45758,680,4,48,13.43,1
CUST03563,91983,0.33,14,11,18795,350,4,36,19.35,1
CUST03564,109158,0.26,14,4,26685,691,7,48,13.45,0
CUST03565,197003,0.45,2,11,70524,304,7,36,23.41,0
CUST03566,87246,0.49,22,4,83034,349,2,60,19.75,0
CUST03567,146059,0.14,22,7,2121,730,2,36,8.14,0
CUST03568,150945,0.6,12,5,69743,692,8,60,17.35,1
CUST03569,63879,0.07,11,6,34539,434,3,36,14.74,0
CUST03570,163388,0.37,3,11,95049,523,1,60,14.29,1
CUST03571,91843,0.49,8,6,56862,513,1,60,15.47,1
CUST03572,189335,0.36,16,13,67150,727,7,48,13.46,0
CUST03573,40543,0.09,4,12,92102,717,4,60,9.92,0
CUST03574,191355,0.22,36,9,31205,567,0,60,11.43,0
CUST03575,105212,0.24,39,2,68988,755,4,36,9.79,0
CUST03576,186489,0.35,15,5,68521,350,2,36,18.11,0
CUST03577,137343,0.56,7,15,2892,609,5,60,16.74,0
CUST03578,106259,0.48,35,14,39368,348,2,36,19.19,0
CUST03579,21809,0.56,36,8,45597,695,8,36,16.46,1
CUST03580,198379,0.59,9,15,59339,733,6,60,14.97,0
CUST03581,23848,0.34,25,7,23144,305,3,60,20.21,0
CUST03582,23333,0.16,0,6,98143,558,0,36,10.65,1
CUST03583,53402,0.56,14,1,48385,589,4,60,16.47,0
CUST03584,27125,0.31,11,4,74619,333,6,36,20.96,1
CUST03585,109921,0.17,25,10,96478,684,7,36,12.88,0
CUST03586,142947,0.24,1,14,49203,646,1,48,10.07,0
CUST03587,91976,0.3,38,11,60231,578,2,36,12.73,1
CUST03588,98139,0.59,15,11,14762,824,6,60,12.99,0
CUST03589,60277,0.36,1,9,81556,392,2,60,17.77,1
CUST03590,76738,0.57,35,14,57688,497,8,48,20.86,1
CUST03591,193967,0.28,5,9,89103,312,4,60,20.28,1
CUST03592,81962,0.19,0,3,32883,689,0,36,8.03,0
CUST03593,91872,0.46,2,15,34178,305,1,60,19.77,0
CUST03594,73105,0.37,39,15,26849,573,0,60,12.5,0
CUST03595,100646,0.25,38,8,46391,634,2,48,11.11,0
CUST03596,81818,0.49,20,3,19397,627,6,60,16.49,1
CUST03597,92179,0.31,39,12,46037,424,1,48,15.47,0
CUST03598,39892,0.44,0,10,30058,326,1,36,18.65,1
CUST03599,157720,0.1,16,8,65741,662,2,36,9.3,0
CUST03600,103638,0.24,12,7,23284,640,4,48,12.3,0
CUST03601,43921,0.05,35,6,65510,589,2,48,10.49,0
CUST03602,138653,0.09,5,6,57449,761,8,48,11.26,1
CUST03603,52339,0.05,11,14,48512,717,8,36,11.9,0
CUST03604,51680,0.48,29,3,74126,484,4,60,18.13,1
CUST03605,120163,0.33,13,5,70976,707,1,60,9.96,0
CUST03606,185820,0.43,22,2,81157,699,4,36,12.53,0
CUST03607,62993,0.55,21,8,38763,339,3,48,20.65,1
CUST03608,69672,0.43,11,11,43582,803,4,60,10.77,1
CUST03609,86570,0.07,4,3,80459,678,8,48,12.91,0
CUST03610,109775,0.06,13,10,86143,448,1,48,12.95,0
CUST03611,157078,0.51,4,9,69332,419,6,36,20.68,1
CUST03612,29845,0.22,14,2,55555,578,4,48,13.49,0
CUST03613,165857,0.35,3,13,55073,411,1,60,16.58,1
CUST03614,128936,0.11,34,6,29861,601,2,36,10.71,0
CUST03615,192458,0.41,20,2,7757,360,3,60,19.57,0
CUST03616,137774,0.38,3,8,59255,784,4,48,10.28,0
CUST03617,195437,0.06,10,15,60872,546,3,36,12.21,0
CUST03618,41565,0.23,34,8,59245,369,2,48,16.73,1
CUST03619,48014,0.44,15,1,46255,792,0,60,8.29,0
CUST03620,126937,0.14,31,10,66211,635,1,48,9.51,0
CUST03621,198634,0.21,7,10,50226,446,4,60,16.79,0
CUST03622,113071,0.41,28,1,69485,579,2,36,13.59,1
CUST03623,94758,0.17,23,1,75363,400,0,36,14.18,0
CUST03624,177012,0.24,40,12,32103,600,4,36,13.17,1
CUST03625,67169,0.14,39,15,46425,490,2,36,13.37,0
CUST03626,155981,0.42,0,8,17162,313,1,48,18.78,0
CUST03627,197055,0.43,10,11,89724,323,1,36,18.64,1
CUST03628,46967,0.22,20,4,61246,750,2,60,8.84,1
CUST03629,152014,0.44,10,10,85892,365,7,36,22,1
CUST03630,61491,0.46,29,8,89273,399,5,36,20.02,1
CUST03631,24466,0.23,19,3,10030,471,8,36,18.71,0
CUST03632,24528,0.43,27,13,21146,835,2,36,8.17,0
CUST03633,24988,0.32,25,5,57800,558,2,60,13.83,0
CUST03634,109248,0.07,10,6,59452,752,3,36,7.8,0
CUST03635,88625,0.36,31,4,92998,535,7,60,18.15,1
CUST03636,74558,0.22,31,14,48347,548,2,36,12.75,1
CUST03637,62433,0.28,32,12,18703,627,7,60,15.51,1
CUST03638,179165,0.57,3,15,63283,594,7,36,18.05,0
CUST03639,62343,0.42,33,15,71833,559,1,36,13.41,0
CUST03640,32585,0.44,39,5,95159,486,5,48,17.96,0
CUST03641,86033,0.26,12,15,42142,394,1,48,15.73,0
CUST03642,129614,0.44,4,10,92117,406,3,60,18.81,0
CUST03643,93635,0.08,12,11,34182,368,8,60,20.26,1
CUST03644,172968,0.48,11,2,67786,778,5,48,11.91,0
CUST03645,104229,0.55,3,5,72315,302,2,36,20.76,1
CUST03646,50136,0.53,16,7,39432,564,6,36,17.68,1
CUST03647,106756,0.5,25,3,98821,499,6,36,18.86,0
CUST03648,32666,0.36,2,3,93339,546,2,36,13.91,0
CUST03649,180780,0.3,14,4,53933,579,5,60,15.31,0
CUST03650,109930,0.41,10,8,17282,819,0,36,6.96,0
CUST03651,196278,0.54,5,2,34766,728,6,36,14.18,0
CUST03652,140181,0.46,9,10,53806,417,3,36,18.23,1
CUST03653,189267,0.59,2,8,89520,501,1,48,16.03,0
CUST03654,180181,0.2,28,1,16396,758,8,36,12.21,0
CUST03655,50756,0.51,2,4,97506,444,0,36,15.94,1
CUST03656,162835,0.18,38,4,9134,528,7,36,16.37,1
CUST03657,61968,0.25,39,15,9927,336,2,48,17.61,1
CUST03658,38287,0.07,4,2,66597,471,2,60,13.73,0
CUST03659,65165,0.25,12,4,91489,339,2,36,17.55,1
CUST03660,179531,0.58,11,12,80300,300,4,48,22.44,1
CUST03661,64392,0.52,36,4,86637,490,5,60,19.01,1
CUST03662,45490,0.1,7,8,57970,602,0,36,9.21,0
CUST03663,68858,0.34,3,6,2237,779,5,36,10.77,0
CUST03664,148523,0.39,39,14,76516,571,6,36,16.41,0
CUST03665,119440,0.3,4,3,9835,547,3,48,14.11,1
CUST03666,146014,0.07,17,8,53731,600,0,60,9.51,1
CUST03667,27259,0.24,15,7,49979,392,1,60,16.11,0
CUST03668,130674,0.38,40,3,14509,532,0,60,13.48,0
CUST03669,74277,0.16,25,13,93056,543,6,48,15.18,0
CUST03670,125553,0.14,18,4,79636,839,5,48,7.86,0
CUST03671,58812,0.42,3,9,66574,550,7,36,17.81,1
CUST03672,84061,0.34,31,14,76607,750,3,48,10,1
CUST03673,105803,0.11,28,5,92775,375,0,48,14.24,0
CUST03674,78055,0.14,14,3,42430,366,4,36,17.48,0
CUST03675,189212,0.39,9,15,94752,401,2,36,17.32,0
CUST03676,102896,0.4,24,4,20501,503,0,60,14.27,1
CUST03677,132266,0.2,10,3,85104,506,1,48,12.81,0
CUST03678,147531,0.21,34,4,92962,727,5,60,11.36,0
CUST03679,40389,0.37,1,7,20085,756,1,60,9.21,0
CUST03680,156196,0.06,13,12,78598,659,1,60,8.85,1
CUST03681,45517,0.59,12,6,20266,686,5,48,14.8,1
CUST03682,57319,0.08,11,5,26718,717,5,36,10.04,0
CUST03683,88662,0.27,15,3,79958,316,2,36,18.21,1
CUST03684,80656,0.42,26,6,58897,653,8,60,16.76,1
CUST03685,142575,0.06,3,8,34912,685,6,36,11.28,0
CUST03686,184704,0.23,25,14,32216,567,3,36,13.11,0
CUST03687,116559,0.6,6,13,85024,735,4,48,13.11,0
CUST03688,100889,0.57,25,1,91277,736,3,36,12.15,1
CUST03689,100927,0.35,25,8,9595,508,2,60,15.16,1
CUST03690,55207,0.2,24,11,51562,570,1,48,11.41,1
CUST03691,72599,0.36,24,10,1736,381,0,60,16.61,0
CUST03692,182508,0.47,34,13,51486,314,8,36,24.05,1
CUST03693,159526,0.36,38,4,74115,780,4,60,10.71,0
CUST03694,87207,0.35,23,4,72875,783,8,36,12.86,0
CUST03695,88287,0.18,28,3,9604,417,2,48,15.29,0
CUST03696,158178,0.51,16,13,98352,646,2,60,13.43,0
CUST03697,72374,0.3,26,5,34556,399,4,48,18.04,0
CUST03698,122381,0.38,25,5,17944,373,5,36,19.95,1
CUST03699,174756,0.59,31,6,89849,357,0,48,18.48,1
CUST03700,31790,0.21,24,3,86684,551,6,36,15.4,1
CUST03701,119341,0.07,6,4,42109,835,7,48,8.79,0
CUST03702,135127,0.09,35,5,24571,337,3,48,17.01,0
CUST03703,168581,0.38,16,15,21136,548,5,60,16.63,1
CUST03704,68847,0.2,26,13,59650,598,6,48,14.3,0
CUST03705,165549,0.53,21,3,94153,635,6,48,16.13,0
CUST03706,25857,0.17,23,2,71118,427,8,60,19.69,0
CUST03707,191422,0.42,34,11,92596,511,3,48,15.86,0
CUST03708,181228,0.19,34,8,73477,408,2,48,15.56,1
CUST03709,100827,0.5,17,15,2223,336,3,48,20.31,1
CUST03710,190596,0.56,34,10,81291,645,1,60,13.15,1
CUST03711,150062,0.5,18,6,16799,544,0,36,13.68,0
CUST03712,128223,0.36,7,3,35206,682,7,36,14.45,1
CUST03713,158788,0.37,15,13,49692,571,4,48,14.85,0
CUST03714,194305,0.2,40,3,69938,807,5,36,9.04,0
CUST03715,82407,0.29,40,14,80594,390,0,60,15.86,0
CUST03716,79646,0.38,13,12,39999,656,7,36,15.17,1
CUST03717,155538,0.37,17,12,77771,397,3,60,18.44,1
CUST03718,72208,0.48,12,10,74202,583,2,36,14.07,1
CUST03719,84653,0.24,4,4,63675,515,2,60,14.13,1
